date,time,datetime,timezone,message_id,html_file,has_text,photo_count,file_count,photos,files,text
2026-04-01,08:36:51,2026-04-01T08:36:51,UTC+09:00,message18,messages.html,True,0,0,,,"⚠️유가와 금리 진정 시도,
하지만 유가는 아직도 100불
위에 있어 혹시 모를 불안을
반영 중입니다"
2026-04-01,08:39:47,2026-04-01T08:39:47,UTC+09:00,message19,messages.html,False,1,0,photos/photo_12@01-04-2026_08-39-47.jpg,,
2026-04-01,08:40:48,2026-04-01T08:40:48,UTC+09:00,message20,messages.html,True,0,0,,,"<🔔주요 ETF Daily,4/1>

오늘은 에너지주 외에는
전부 오른 하루였습니다

ETF 기준으로
원자재쪽이
가장 강하게 반등을
한 것을 알 수 있습니다
(지속 여부 좀 더 관찰 필요)"
2026-04-01,08:43:13,2026-04-01T08:43:13,UTC+09:00,message21,messages.html,False,1,0,photos/photo_13@01-04-2026_08-43-13.jpg,,
2026-04-01,08:43:32,2026-04-01T08:43:32,UTC+09:00,message22,messages.html,True,0,0,,,😱공포지수도 9에서->15로 반등
2026-04-01,08:46:19,2026-04-01T08:46:19,UTC+09:00,message23,messages.html,True,0,0,,,"<🎙트럼프 발언 요약,4/1>

1. 이란 2-3주내 떠날 것
2. 군사 목표는 며칠내 끝날 것
3. 이란에서 철수하면
휘발유 가격 내려갈 것
(기자회견)"
2026-04-01,08:50:42,2026-04-01T08:50:42,UTC+09:00,message24,messages.html,False,1,0,photos/photo_14@01-04-2026_08-50-42.jpg,,
2026-04-01,08:50:55,2026-04-01T08:50:55,UTC+09:00,message25,messages.html,True,0,0,,,<🚤호르무즈 해협 통행량 조금씩 증가>
2026-04-01,08:51:21,2026-04-01T08:51:21,UTC+09:00,message26,messages.html,True,0,0,,,"호르무즈 해협 현황을
실시간으로 보여주는 맵이 있는데요,
거기서 배들 지나가는 숫자가
조금씩 늘어나는 것도
기대감을 키우고 있습니다"
2026-04-01,08:52:58,2026-04-01T08:52:58,UTC+09:00,message27,messages.html,True,1,0,photos/photo_15@01-04-2026_08-52-58.jpg,,"🎙톰리, ""조정 90~95% 끝났다""
""헤지펀드도 항복,
개인들도 극단적 비관 상태,
난 이제 사겠다""

""실적도 버틸 것이므로
바닥 다지고 반등할 것"""
2026-04-01,09:02:53,2026-04-01T09:02:53,UTC+09:00,message28,messages.html,True,0,0,,,"🎙(전)JP모건 콜라노빅(비관론 뷰)

오늘 반등은 분기말 연기금 매입 등
기술적 반등에 불과하다

4월 고변동 장세 유지될 것"
2026-04-01,10:53:22,2026-04-01T10:53:22,UTC+09:00,message29,messages.html,True,0,0,,,"⚔️중동 이슈 업데이트(4/1)

WSJ, 미국 세번째 항공모함
배치, 협상 결렬 대비

UAE, 미국과 함께
호르무즈 무력 재개방
지원 검토"
2026-04-01,12:10:13,2026-04-01T12:10:13,UTC+09:00,message30,messages.html,False,1,0,photos/photo_16@01-04-2026_12-10-13.jpg,,
2026-04-01,12:11:44,2026-04-01T12:11:44,UTC+09:00,message31,messages.html,True,0,0,,,"<🤖오픈AI 몸값 또 경신, 4/1>

전쟁 외 주목받는
이슈가 하나 더 있습니다

오늘 오픈AI 기업가치가
또다시 사상 최고를
뚫으며

$8520억=원화 약1300조원
기록을 했습니다

자금 조달도 역대 최대치를
경신했습니다

오픈AI 자금조달 우려 등이
해소될 수 있는 이벤트입니다
(긍정 🟢)"
2026-04-01,12:12:18,2026-04-01T12:12:18,UTC+09:00,message32,messages.html,True,0,0,,,"🐵참고)
시총 $8520억이면
상장하면 바로 시총 15등
안으로 들어옵니다"
2026-04-01,12:12:45,2026-04-01T12:12:45,UTC+09:00,message33,messages.html,True,0,0,,,"상장할때는
시총 1조 달러 넘을테니
최소 10등 이내로
들어오겠습니다"
2026-04-01,12:14:39,2026-04-01T12:14:39,UTC+09:00,message34,messages.html,True,0,0,,,"🐵오픈AI가 살아나면
(우려가 해소되면)

수혜 받는 대표 주식은
마이크로소프트, 오라클,
소프트뱅크(일본 상장)
연합이 되겠습니다"
2026-04-01,12:29:23,2026-04-01T12:29:23,UTC+09:00,message35,messages.html,False,1,0,photos/photo_17@01-04-2026_12-29-23.jpg,,
2026-04-01,12:29:37,2026-04-01T12:29:37,UTC+09:00,message36,messages.html,True,0,0,,,"🛢중국, ""미국산 에너지 살게요"""
2026-04-01,12:30:16,2026-04-01T12:30:16,UTC+09:00,message37,messages.html,True,0,0,,,"🐵트럼프의 의도대로(?)
미국 에너지 패권이
더욱 강력해지고 있습니다"
2026-04-01,12:31:30,2026-04-01T12:31:30,UTC+09:00,message38,messages.html,False,1,0,photos/photo_18@01-04-2026_12-31-30.jpg,,
2026-04-01,12:31:39,2026-04-01T12:31:39,UTC+09:00,message40,messages.html,False,1,0,photos/photo_19@01-04-2026_12-31-39.jpg,,
2026-04-01,18:28:33,2026-04-01T18:28:33,UTC+09:00,message41,messages.html,False,1,0,photos/photo_20@01-04-2026_18-28-33.jpg,,
2026-04-01,18:28:54,2026-04-01T18:28:54,UTC+09:00,message42,messages.html,True,0,0,,,"🔔프리) 종전 기대에
유가까지 하락하며
증시 추가 반등 시도 중입니다"
2026-04-01,18:29:12,2026-04-01T18:29:12,UTC+09:00,message43,messages.html,False,1,0,photos/photo_21@01-04-2026_18-29-12.jpg,,
2026-04-01,18:30:20,2026-04-01T18:30:20,UTC+09:00,message44,messages.html,True,0,0,,,"🛢유가는 100불대지만
전고점 추가 돌파만 하지
않는다면

개인적으로
에너지 주식들 조금씩
분할매도하면서

지수/빅테크
분할매수에
들어갈 계획입니다"
2026-04-01,18:30:36,2026-04-01T18:30:36,UTC+09:00,message45,messages.html,False,1,0,photos/photo_22@01-04-2026_18-30-36.jpg,,
2026-04-01,18:30:52,2026-04-01T18:30:52,UTC+09:00,message46,messages.html,True,0,0,,,"🔔10년금리도 다행히 진정세
지속 중입니다"
2026-04-01,18:34:32,2026-04-01T18:34:32,UTC+09:00,message47,messages.html,False,1,0,photos/photo_23@01-04-2026_18-34-32.jpg,,
2026-04-01,18:34:39,2026-04-01T18:34:39,UTC+09:00,message48,messages.html,False,1,0,photos/photo_24@01-04-2026_18-34-39.jpg,,
2026-04-01,18:35:18,2026-04-01T18:35:18,UTC+09:00,message49,messages.html,True,0,0,,,"🔔트럼프, 대국민 담화 예정
(한국시간 내일 오전 10시경)"
2026-04-01,18:36:08,2026-04-01T18:36:08,UTC+09:00,message50,messages.html,True,0,0,,,"🐵시장은 일단
트럼프가 자체 종전 선언(EXIT)
을 할 것에 베팅하며
반등하는 것도 있습니다

아마도
전쟁에 승리했다는 등의
내용을 선언하지 않을까
싶습니다"
2026-04-01,18:36:56,2026-04-01T18:36:56,UTC+09:00,message51,messages.html,False,1,0,photos/photo_25@01-04-2026_18-36-56.jpg,,
2026-04-01,18:37:03,2026-04-01T18:37:03,UTC+09:00,message52,messages.html,True,0,0,,,↘️프리) 나이키 실적 쇼크-10%
2026-04-01,18:37:47,2026-04-01T18:37:47,UTC+09:00,message53,messages.html,True,0,0,,,"🐵나이키가 가이던스를
또 하향하면서
정상화 시점이
최소 올해말,
내년은 되어야한다고
말하자 주가 폭락 중입니다

올해 실적 반등을
기대했는데
그 시점이 더 밀렸습니다"
2026-04-01,19:34:59,2026-04-01T19:34:59,UTC+09:00,message54,messages.html,False,1,0,photos/photo_26@01-04-2026_19-34-59.jpg,,
2026-04-01,19:35:08,2026-04-01T19:35:08,UTC+09:00,message55,messages.html,True,0,0,,,"🎙트럼프 ""NATO 탈퇴 강력 검토"""
2026-04-01,19:36:25,2026-04-01T19:36:25,UTC+09:00,message56,messages.html,True,0,0,,,"🐵개인적으로
트럼프가 NATO를
탈퇴하든 안하든
이미 시대 정신의 기조가
'각자도생' '방위비 분담증가'
'지정학 긴장지속' 으로
넘어갔기 때문에

방산주
주목해야 한다고 보고 있습니다

최근 좀 부진했지만
긴 흐름으로
방산주는
포트에 일부
들고가려고 합니다

$SHLD (글로벌방산)
$ITA (미국 방산)"
2026-04-01,19:36:58,2026-04-01T19:36:58,UTC+09:00,message57,messages.html,True,0,0,,,"*참고로 미국의 NATO 탈퇴시,
유럽은 알아서 무장해야하므로

유럽방산주에 수혜로
보여집니다

$SHLD"
2026-04-01,19:41:00,2026-04-01T19:41:00,UTC+09:00,message58,messages.html,False,1,0,photos/photo_27@01-04-2026_19-41-00.jpg,,
2026-04-01,19:41:59,2026-04-01T19:41:59,UTC+09:00,message59,messages.html,True,0,0,,,"⚔️참고) 미국 방산주 ETF ITA는
최근 한달 조정 받았으나
장기 추세선인 200일선(파란색)을
지키고 다시 반등을
시도 중입니다

*개인적으로
방산주는
기술적 분석보다는
시대정신 개념으로
모아가고 있습니다

$ITA"
2026-04-01,19:52:13,2026-04-01T19:52:13,UTC+09:00,message60,messages.html,False,1,0,photos/photo_28@01-04-2026_19-52-13.jpg,,
2026-04-01,19:53:57,2026-04-01T19:53:57,UTC+09:00,message62,messages.html,True,0,0,,,"🐵참고) 골드만삭스/모건스탠리

개인적으로
매수할 종목들을
추려놓고 있는데요,

하반기 스페이스X,
오픈AI, 앤트로픽 등

상장 붐이 불면
최대수혜는
뒤에서 웃는 상장 주관사
골드만삭스, 모건스탠리로
보고 있습니다

최근 급락에도
장기 추세선 200일선
(파란선)
지켜주는 모습입니다

단타 치는 종목은 아니고
장기로 봐도 괜찮고
하반기 모멘텀도
좋아서 개인 추매 종목에
들어있습니다

$GS $MS"
2026-04-01,20:28:57,2026-04-01T20:28:57,UTC+09:00,message63,messages.html,True,0,0,,,"🔔속보)
오늘 트럼프 대국민 연설
방송 위해서
(미국은 밤 9시,
한국 기준 내일 아침 10시)

미국 주요 방송사가
기존 정규방송 중단한다고
합니다"
2026-04-01,20:29:15,2026-04-01T20:29:15,UTC+09:00,message64,messages.html,True,0,0,,,"🐵모든 관심이
내일 아침 10시
연설에 쏠려있기 때문에

오늘 나오는
뉴스들은
사실 큰 의미가 없겠습니다"
2026-04-01,20:34:16,2026-04-01T20:34:16,UTC+09:00,message65,messages.html,False,1,0,photos/photo_29@01-04-2026_20-34-16.jpg,,
2026-04-01,20:35:06,2026-04-01T20:35:06,UTC+09:00,message66,messages.html,True,0,0,,,"🐵지금 블룸버그 헤드라인
보시면

""이란이 중동 전역에
미사일 발사 중이다""
라는 내용인데

이런 내용이 나와도
시장은 반응없고

유가는 내려가고 있습니다

결국 내일 연설 내용이
중요하겠습니다"
2026-04-01,22:36:11,2026-04-01T22:36:11,UTC+09:00,message67,messages.html,False,1,0,photos/photo_30@01-04-2026_22-36-11.jpg,,
2026-04-01,22:36:29,2026-04-01T22:36:29,UTC+09:00,message68,messages.html,True,0,0,,,"🔔장초반 증시 강세 출발,
유가 하락세 (99불 내외) 지속"
2026-04-01,22:36:38,2026-04-01T22:36:38,UTC+09:00,message69,messages.html,True,0,0,,,"*오늘은 메모리/반도체/광통신이
강합니다"
2026-04-01,22:37:01,2026-04-01T22:37:01,UTC+09:00,message70,messages.html,False,1,0,photos/photo_31@01-04-2026_22-37-01.jpg,,
2026-04-01,22:37:41,2026-04-01T22:37:41,UTC+09:00,message71,messages.html,True,0,0,,,"↗️메모리 대장주인
마이크론, 샌디스크 등
매우 강합니다

광통신주들도 일제히
강세입니다"
2026-04-01,22:39:16,2026-04-01T22:39:16,UTC+09:00,message72,messages.html,False,1,0,photos/photo_32@01-04-2026_22-39-16.jpg,,
2026-04-01,22:39:45,2026-04-01T22:39:45,UTC+09:00,message73,messages.html,True,0,0,,,"💡주요 광통신주들입니다
대장주는 LITE, COHR입니다
(올해 S&P500편입)"
2026-04-01,22:40:21,2026-04-01T22:40:21,UTC+09:00,message74,messages.html,True,1,0,photos/photo_33@01-04-2026_22-40-21.jpg,,"↗️이번주 엔비디아가
지분투자 발표한 마벨(MRVL)
도 뒤늦게 호재로 반영하며
강세입니다"
2026-04-01,22:45:13,2026-04-01T22:45:13,UTC+09:00,message75,messages.html,False,1,0,photos/photo_34@01-04-2026_22-45-13.jpg,,
2026-04-01,22:45:39,2026-04-01T22:45:39,UTC+09:00,message76,messages.html,True,0,0,,,"⚔️앞서말씀드린 트럼프의
NATO 탈퇴 발언으로
글로벌 방산주 모음집인
SHLD가 강세출발입니다"
2026-04-01,22:49:40,2026-04-01T22:49:40,UTC+09:00,message77,messages.html,False,1,0,photos/photo_35@01-04-2026_22-49-40.jpg,,
2026-04-01,22:49:44,2026-04-01T22:49:44,UTC+09:00,message78,messages.html,False,1,0,photos/photo_36@01-04-2026_22-49-44.jpg,,
2026-04-01,22:50:12,2026-04-01T22:50:12,UTC+09:00,message79,messages.html,True,0,0,,,"↘️SW주식은 약세 출발입니다

요즘 증시 특징이
하루는 반도체 좋았다가
하루는 SW 좋았다가

왔다갔다 오락가락
하는 중입니다"
2026-04-01,22:50:24,2026-04-01T22:50:24,UTC+09:00,message80,messages.html,True,0,0,,,(갈피를 못잡는 중)
2026-04-01,22:51:18,2026-04-01T22:51:18,UTC+09:00,message81,messages.html,False,1,0,photos/photo_37@01-04-2026_22-51-18.jpg,,
2026-04-01,22:51:40,2026-04-01T22:51:40,UTC+09:00,message82,messages.html,True,0,0,,,"🔔빅테크에서는 구글이 가장 강하고,
나머지는 생각보다 힘이 약한 편입니다"
2026-04-01,22:53:30,2026-04-01T22:53:30,UTC+09:00,message83,messages.html,True,0,0,,,"🛢개인적으로는
오늘부터 에너지 주식 분할매도를
하려고 합니다
고점인지는 모르겠으나
분할매도로 현금 확보하고
지수/빅테크랑 낙폭과대주들
추려놓은 것들
분할매수에 들어가려고 합니다"
2026-04-01,22:55:13,2026-04-01T22:55:13,UTC+09:00,message84,messages.html,False,1,0,photos/photo_38@01-04-2026_22-55-13.jpg,,
2026-04-01,22:57:31,2026-04-01T22:57:31,UTC+09:00,message85,messages.html,True,0,0,,,"🛢유가는 여러 폭격 소식에도
하향 안정세를 보이고 있습니다
(고점 확신은 못하지만
그래도 개인적 원칙에 따라
유가 피크아웃 = 주식 확대
로 대응하려고 합니다)"
2026-04-01,22:58:39,2026-04-01T22:58:39,UTC+09:00,message86,messages.html,False,1,0,photos/photo_39@01-04-2026_22-58-39.jpg,,
2026-04-01,22:59:25,2026-04-01T22:59:25,UTC+09:00,message87,messages.html,True,0,0,,,"⚔️방산주 ETF ITA, SHLD도
추매 예정이고,

미국 방산주 중에서는
LMT, GE 가장 많이
보유 중입니다
(추매도 고려 중입니다)"
2026-04-01,23:01:58,2026-04-01T23:01:58,UTC+09:00,message88,messages.html,False,1,0,photos/photo_40@01-04-2026_23-01-58.jpg,,
2026-04-01,23:02:44,2026-04-01T23:02:44,UTC+09:00,message89,messages.html,True,0,0,,,"🤖반도체/메모리 쪽에서는
작년 말에 소수의견에서
말씀드렸던 샌디스크
들고 있고 딱히
추매 타이밍을 못잡아서
그냥 보유만 하고 있습니다

그외 마이크론도 들고 있는데
추가매수는 못했습니다
(그냥 보유만 하고 있습니다)"
2026-04-01,23:04:53,2026-04-01T23:04:53,UTC+09:00,message90,messages.html,True,0,0,,,"*반도체쪽은 SOXX ETF로
대응하는게 마음 편해서
주로 추가매수도 SOXX로 하는 편입니다
(쭉 장기로 들고갈수있어서)"
2026-04-01,23:11:27,2026-04-01T23:11:27,UTC+09:00,message91,messages.html,False,1,0,photos/photo_41@01-04-2026_23-11-27.jpg,,
2026-04-01,23:11:42,2026-04-01T23:11:42,UTC+09:00,message92,messages.html,True,0,0,,,"↗️인텔, 사모펀드로부터
지분 되사들인다고 발표하자
+7%대 강세 (상승폭 확대)"
2026-04-01,23:11:54,2026-04-01T23:11:54,UTC+09:00,message93,messages.html,True,0,0,,,"오늘 반도체랑 광통신이
대장입니다 엄청나게 강합니다"
2026-04-01,23:12:25,2026-04-01T23:12:25,UTC+09:00,message94,messages.html,True,0,0,,,"메모리 : MU, SNDK (대장)
광통신 : LITE (대장)"
2026-04-01,23:17:44,2026-04-01T23:17:44,UTC+09:00,message95,messages.html,False,1,0,photos/photo_42@01-04-2026_23-17-44.jpg,,
2026-04-01,23:17:57,2026-04-01T23:17:57,UTC+09:00,message96,messages.html,True,0,0,,,🚀우주도 전방위 상승입니다
2026-04-01,23:18:21,2026-04-01T23:18:21,UTC+09:00,message97,messages.html,True,0,0,,,"개인적으로
광통신 쉬고 우주가 달릴까했는데
둘다 달리네요 😂"
2026-04-01,23:19:08,2026-04-01T23:19:08,UTC+09:00,message98,messages.html,True,0,0,,,"*반등할때 강한 주식들이
주도주 가능성이 높으므로
계속 모니터링하여
공유드리겠습니다"
2026-04-01,23:43:00,2026-04-01T23:43:00,UTC+09:00,message99,messages.html,False,1,0,photos/photo_43@01-04-2026_23-43-00.jpg,,
2026-04-01,23:43:45,2026-04-01T23:43:45,UTC+09:00,message100,messages.html,True,0,0,,,"🪨원자재 ETF 모음집 XME도
약 2개월간의 하락추세를
탈출 중입니다

기존 주도주들이
하나둘 살아나는 모습입니다

원자재, 금, 은이
기존 주도주 중 하나였습니다

$XME"
2026-04-01,23:45:43,2026-04-01T23:45:43,UTC+09:00,message101,messages.html,False,1,0,photos/photo_44@01-04-2026_23-45-43.jpg,,
2026-04-01,23:45:59,2026-04-01T23:45:59,UTC+09:00,message102,messages.html,True,0,0,,,"🪨알루미늄 대장 알코아(AA),
원자재 중에서
가장 먼저 신고가를 뚫습니다

$AA"
2026-04-01,23:57:22,2026-04-01T23:57:22,UTC+09:00,message103,messages.html,False,1,0,photos/photo_45@01-04-2026_23-57-22.jpg,,
2026-04-01,23:58:08,2026-04-01T23:58:08,UTC+09:00,message104,messages.html,True,0,0,,,"⚡인프라 대장 캐터필러도
약 2개월의 조정을 마치고
상승추세로 돌아서고 있습니다

1. 제조업 대장(굴삭기)
2. 전력 발전기(AI인프라)
겹호재 가진 주식입니다

저는 보유 중이고
이 주식은 장투용입니다

$CAT"
2026-04-02,00:13:39,2026-04-02T00:13:39,UTC+09:00,message105,messages.html,True,1,0,photos/photo_46@02-04-2026_00-13-39.jpg,,"🤖AI에이전트 신흥 수혜주
패스틀리(FSLY),
신고가 지속

-> 최근 증시 조정에도
엄청나게 잘 버티고
반등할때 강하게 반등,
눈여겨볼 필요 있는
종목입니다(고성장주)

*중소형주로 초고위험 유의

$FSLY"
2026-04-02,00:13:46,2026-04-02T00:13:46,UTC+09:00,message106,messages.html,False,1,0,photos/photo_47@02-04-2026_00-13-46.jpg,,
2026-04-02,00:15:08,2026-04-02T00:15:08,UTC+09:00,message107,messages.html,True,0,0,,,"*패스틀리(FSLY)가 뭔가요?

사람 시대 : 한번에 하나씩 처리
AI에이전트 시대 : 한번에 수십개씩 처리

->훨씬 더 빠른 연결망 필요
= 엣지 클라우드

초고속 연결망 제공해주는
기업이라고 보시면 되겠습니다

$FSLY"
2026-04-02,00:33:34,2026-04-02T00:33:34,UTC+09:00,message108,messages.html,True,0,0,,,"🔔스페이스X 상장서류 제출 완료
(6월 예정대로 갈 가능성 UP)"
2026-04-02,00:52:00,2026-04-02T00:52:00,UTC+09:00,message109,messages.html,False,1,0,photos/photo_48@02-04-2026_00-52-00.jpg,,
2026-04-02,00:52:17,2026-04-02T00:52:17,UTC+09:00,message110,messages.html,True,0,0,,,"💊비만약 대장주 LLY(일라이릴리),
먹는 비만약 승인 완료/
4/6 출시 발표하며 상승세"
2026-04-02,00:52:43,2026-04-02T00:52:43,UTC+09:00,message111,messages.html,True,0,0,,,"🐵저는 보유 중이며,
오늘 추매합니다
(200일선 지지 확인 완료)
(비만약 시대 대장주라고 생각)

$LLY"
2026-04-02,01:03:01,2026-04-02T01:03:01,UTC+09:00,message112,messages.html,True,1,0,photos/photo_49@02-04-2026_01-03-01.jpg,,"🚀나사 아르테미스2 예정대로
4/2 진행 예정 컨펌

*우주 관련주 모멘텀
계속될 가능성 주목 필요"
2026-04-02,01:03:51,2026-04-02T01:03:51,UTC+09:00,message113,messages.html,False,1,0,photos/photo_50@02-04-2026_01-03-51.jpg,,
2026-04-02,01:04:08,2026-04-02T01:04:08,UTC+09:00,message114,messages.html,False,1,0,photos/photo_51@02-04-2026_01-04-08.jpg,,
2026-04-02,01:04:26,2026-04-02T01:04:26,UTC+09:00,message115,messages.html,False,1,0,photos/photo_52@02-04-2026_01-04-26.jpg,,
2026-04-02,01:05:06,2026-04-02T01:05:06,UTC+09:00,message116,messages.html,True,0,0,,,"🐵현재 우주 주도주는
PL(플래닛랩스)입니다

달탐사 수혜는
LUNR, FLY가 가장 크게
받을 가능성이 높습니다
(아르테미스2 기준)"
2026-04-02,01:08:02,2026-04-02T01:08:02,UTC+09:00,message117,messages.html,True,1,0,photos/photo_53@02-04-2026_01-08-02.jpg,,"🚀백악관도 아르테미스2
홍보 시작, 아마도
좋은 분위기 유지하고
싶어할 것 같습니다
(적어도 오늘 발사할동안)"
2026-04-02,07:59:56,2026-04-02T07:59:56,UTC+09:00,message118,messages.html,False,1,0,photos/photo_54@02-04-2026_07-59-56.jpg,,
2026-04-02,07:59:56,2026-04-02T07:59:56,UTC+09:00,message119,messages.html,False,1,0,photos/photo_55@02-04-2026_07-59-56.jpg,,
2026-04-02,07:59:56,2026-04-02T07:59:56,UTC+09:00,message120,messages.html,False,1,0,photos/photo_56@02-04-2026_07-59-56.jpg,,
2026-04-02,07:59:56,2026-04-02T07:59:56,UTC+09:00,message121,messages.html,False,1,0,photos/photo_57@02-04-2026_07-59-56.jpg,,
2026-04-02,08:00:11,2026-04-02T08:00:11,UTC+09:00,message122,messages.html,False,1,0,photos/photo_58@02-04-2026_08-00-11.jpg,,
2026-04-02,08:00:34,2026-04-02T08:00:34,UTC+09:00,message123,messages.html,True,0,0,,,"↗️증시, 유가 진정세 지속되며
기대감으로 반등 마감했습니다"
2026-04-02,08:00:48,2026-04-02T08:00:48,UTC+09:00,message124,messages.html,False,1,0,photos/photo_59@02-04-2026_08-00-48.jpg,,
2026-04-02,08:01:01,2026-04-02T08:01:01,UTC+09:00,message125,messages.html,True,0,0,,,"👑빅테크에서는 알파벳이
가장 강하게 반등했습니다"
2026-04-02,08:03:37,2026-04-02T08:03:37,UTC+09:00,message126,messages.html,False,1,0,photos/photo_60@02-04-2026_08-03-37.jpg,,
2026-04-02,08:03:48,2026-04-02T08:03:48,UTC+09:00,message127,messages.html,False,1,0,photos/photo_61@02-04-2026_08-03-48.jpg,,
2026-04-02,08:04:01,2026-04-02T08:04:01,UTC+09:00,message128,messages.html,True,0,0,,,"🛢에너지 주식들, 차익실현으로
올해 최대 낙폭 기록 (종전기대)"
2026-04-02,08:10:56,2026-04-02T08:10:56,UTC+09:00,message129,messages.html,False,1,0,photos/photo_62@02-04-2026_08-10-56.jpg,,
2026-04-02,08:12:14,2026-04-02T08:12:14,UTC+09:00,message130,messages.html,True,0,0,,,"<🐵주요 ETF Daily,4/2>

⤴️최근 눌렸던 기존 주도주인
금/은/방산 + 반도체가
다시 강했던 하루였습니다

⤵️반대로 최근 강세였던
에너지 관련주들은 일제히
약세보였습니다"
2026-04-02,08:16:57,2026-04-02T08:16:57,UTC+09:00,message131,messages.html,False,1,0,photos/photo_63@02-04-2026_08-16-57.jpg,,
2026-04-02,08:18:06,2026-04-02T08:18:06,UTC+09:00,message132,messages.html,True,0,0,,,"<🚨핵심리스크 지표 체크,4/2>

1) 유가는 여전히 높지만 진정기대 🟡
2) 금리도 진정 기대감🟡
3) 증시/채권시장 변동성 베팅 축소 🟢"
2026-04-02,08:19:09,2026-04-02T08:19:09,UTC+09:00,message133,messages.html,False,1,0,photos/photo_64@02-04-2026_08-19-09.jpg,,
2026-04-02,08:20:03,2026-04-02T08:20:03,UTC+09:00,message134,messages.html,True,0,0,,,"<🚨약한고리 지표, 다시 박스권으로>

세상에서 가장 먼저 위험을
알려주는 '하이일드'지표는
최근 박스권 돌파하며 급등하였으나

트럼프의 TACO와 함께
빠르게 박스권 안으로 돌아왔습니다

매우 다행인 상황입니다"
2026-04-02,08:20:51,2026-04-02T08:20:51,UTC+09:00,message135,messages.html,False,1,0,photos/photo_65@02-04-2026_08-20-51.jpg,,
2026-04-02,08:21:30,2026-04-02T08:21:30,UTC+09:00,message136,messages.html,True,0,0,,,<🌪공포지수는 9->16으로 반등세>
2026-04-02,08:22:22,2026-04-02T08:22:22,UTC+09:00,message137,messages.html,False,1,0,photos/photo_66@02-04-2026_08-22-22.jpg,,
2026-04-02,08:22:22,2026-04-02T08:22:22,UTC+09:00,message138,messages.html,False,1,0,photos/photo_67@02-04-2026_08-22-22.jpg,,
2026-04-02,08:22:49,2026-04-02T08:22:49,UTC+09:00,message139,messages.html,True,0,0,,,"⚔️미 국방부, 미사일 3배 증산 발표
(보잉/록히드마틴과 장기계약)

방산주 모음집 ETF
$ITA $SHLD"
2026-04-02,08:24:11,2026-04-02T08:24:11,UTC+09:00,message140,messages.html,True,0,0,,,"<🔥주요 신고가 현황, 4/2>
*52주 신고가 포함입니다

🤖 AI인프라
MRVL (AI 반도체·광통신칩)
FSLY (엣지 클라우드)

⚡️ 전력
SEDG (태양광 인버터)

🪨 원자재
AA (알코아·알루미늄)
CENX (알루미늄 제련)

🌽 식량대란
CTVA (농업·종자)

💊 헬스케어
PFE (화이자)"
2026-04-02,08:27:07,2026-04-02T08:27:07,UTC+09:00,message141,messages.html,False,1,0,photos/photo_68@02-04-2026_08-27-07.jpg,,
2026-04-02,13:49:17,2026-04-02T13:49:17,UTC+09:00,message143,messages.html,False,1,0,photos/photo_69@02-04-2026_13-49-17.jpg,,
